CC, methode_BC	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, getImage, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, getX, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, getY, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, getX, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, getY, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, getTitle, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, getTitleAnchor, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, getMaxWidth, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, getMaxHeight, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, getTop, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, setTop_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, getBottom, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, setBottom_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, getLeft, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, setLeft_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, getRight, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, setRight_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, getCursor, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, setCursor_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, cursorUp_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, cursorDown_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, cursorLeft_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, cursorRight_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, getTicks, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, setTicks_List&lt;ValueTick&gt;, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, getMax, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, setMax_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java, CategoryLabelPosition, getAngle, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java, CategoryLabelPosition, getWidthRatio, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryTick.java, CategoryTick, getCategory, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryTick.java, CategoryTick, getLabel, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryTick.java, CategoryTick, getLabelAnchor, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CyclicNumberAxis, CyclicNumberAxis_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, getTimeline, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTick.java, DateTick, getDate, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTickUnit.java, DateTickUnit, getMultiple, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java, MarkerAxisBand, addMarker_IntervalMarker, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ModuloAxis.java, ModuloAxis, getDisplayStart, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ModuloAxis.java, ModuloAxis, getDisplayEnd, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java, NumberTickUnit, NumberTickUnit_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnitSource.java, NumberTickUnitSource, NumberTickUnitSource_boolean, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Tick.java, Tick, getAngle, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnit.java, TickUnit, TickUnit_double, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnit.java, TickUnit, getSize, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueTick.java, ValueTick, getValue, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockParams.java, BlockParams, setGenerateEntities_boolean, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockResult.java, BlockResult, setEntityCollection_EntityCollection, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/CenterArrangement.java, CenterArrangement, clear, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColumnArrangement.java, ColumnArrangement, clear, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/FlowArrangement.java, FlowArrangement, clear, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/GridArrangement.java, GridArrangement, clear, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, getWidth, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, getHeight, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getLabel, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getLabelFont, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getLabelPaint, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getTickLabelFont, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getTickLabelPaint, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getOtherTabs, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditor.java, DefaultChartEditor, getTitleEditor, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditor.java, DefaultChartEditor, getPlotEditor, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditor.java, DefaultChartEditor, getBackgroundPaint, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPlotEditor.java, DefaultPlotEditor, getBackgroundPaint, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPlotEditor.java, DefaultPlotEditor, getOutlinePaint, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPlotEditor.java, DefaultPlotEditor, attemptDrawShapesSelection, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultTitleEditor.java, DefaultTitleEditor, getTitleText, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultTitleEditor.java, DefaultTitleEditor, getTitleFont, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultTitleEditor.java, DefaultTitleEditor, getTitlePaint, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultValueAxisEditor.java, DefaultValueAxisEditor, getAutoTickUnitSelectionCheckBox, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultValueAxisEditor.java, DefaultValueAxisEditor, getMinimumValue, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultValueAxisEditor.java, DefaultValueAxisEditor, getMaximumValue, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java, CategoryLabelEntity&lt;C, getKey, 5.0, 2.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, , 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, nextStandardDate_Date_DateTickUnit, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/CenterArrangement.java, CenterArrangement, arrangeNN_BlockContainer_Graphics2D, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/EmptyBlock.java, EmptyBlock, arrange_Graphics2D_RectangleConstraint, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, toRangeHeight_Range, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java, CategoryPointerAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, getXRange, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDrawableAnnotation.java, XYDrawableAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYImageAnnotation.java, XYImageAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYLineAnnotation.java, XYLineAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java, XYPointerAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYShapeAnnotation.java, XYShapeAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, toTimelineValue_long, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, toTimelineValue_Date, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTickUnit.java, DateTickUnit, valueToString_double, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java, NumberTickUnit, valueToString_double, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, getContentXOffset, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, getContentYOffset, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockBorder.java, BlockBorder, getInsets, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, draw_Graphics2D_Rectangle2D, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockParams.java, BlockParams, getGenerateEntities, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/EmptyBlock.java, EmptyBlock, EmptyBlock_double_double, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/EmptyBlock.java, EmptyBlock, , 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/GridArrangement.java, GridArrangement, GridArrangement_int_int, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock, draw_Graphics2D_Rectangle2D, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LineBorder.java, LineBorder, getPaint, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LineBorder.java, LineBorder, getInsets, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, RectangleConstraint_double_double, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, RectangleConstraint_Range_Range, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SerialDate.java, SerialDate, getEndOfCurrentMonth_SerialDate, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditorFactory.java, DefaultChartEditorFactory, createEditor_JFreeChart, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, #resizeRange_double,, 16.0, 7.0, 0.4375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, containsDomainRange_Date_Date, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, setupSmallLogFlag, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/MonthDateFormat.java, MonthDateFormat, parse_String_ParsePosition, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, setMarkerBand_MarkerAxisBand, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java, QuarterDateFormat, parse_String_ParsePosition, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java, SubCategoryAxis, addSubCategory_Comparable, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnits.java, TickUnits, getCeilingTickUnit_double, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, , 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, BlockContainer_Arrangement, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, arrange_Graphics2D_RectangleConstraint, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, toFixedWidth_double, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, toFixedHeight_double, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java, SunJPEGEncoderAdapter, isEncodingAlpha, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock, setPaint_Paint, 11.0, 5.0, 0.45454547	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYImageAnnotation.java, XYImageAnnotation, XYImageAnnotation_double_double_Image, 24.0, 11.0, 0.45833334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java, NumberTickUnit, NumberTickUnit_double_NumberFormat, 23.0, 11.0, 0.47826087	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setTimeZone_TimeZone, 12.0, 6.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, trimToContentWidth_double, 12.0, 6.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, trimToContentHeight_double, 12.0, 6.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColorBlock.java, ColorBlock, ColorBlock_Paint_double_double, 12.0, 6.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, toRangeWidth_Range, 12.0, 6.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java, CategoryLineAnnotation, setCategory1_Comparable, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java, CategoryLineAnnotation, setCategory2_Comparable, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java, CategoryLineAnnotation, setPaint_Paint, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java, CategoryPointerAnnotation, setArrowStroke_Stroke, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java, CategoryTextAnnotation, setCategory_Comparable, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java, CategoryTextAnnotation, setCategoryAnchor_CategoryAnchor, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, setText_String, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, setFont_Font, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, setPaint_Paint, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, setTextAnchor_TextAnchor, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, setRotationAnchor_TextAnchor, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java, XYPointerAnnotation, setArrowStroke_Stroke, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, setText_String, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, setFont_Font, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, setPaint_Paint, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, setTextAnchor_TextAnchor, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, setRotationAnchor_TextAnchor, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setAxisLinePaint_Paint, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setTickLabelPaint_Paint, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, containsDomainValue_long, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setDateFormatOverride_DateFormat, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java, ExtendedCategoryAxis, setSubLabelFont_Font, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java, ExtendedCategoryAxis, setSubLabelPaint_Paint, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, LogAxis_String, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, setBaseFormatter_Format, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, setRange_Range, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, setRangeType_RangeType, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java, SubCategoryAxis, setSubLabelFont_Font, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock, setFont_Font, 10.0, 5.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java, AbstractAnnotation, addChangeListener_AnnotationChangeListener, 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java, AbstractAnnotation, removeChangeListener_AnnotationChangeListener, 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java, CategoryLineAnnotation, , 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java, CategoryTextAnnotation, , 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYBoxAnnotation.java, XYBoxAnnotation, _but, 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, getIncludeInDataBounds, 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java, XYPolygonAnnotation, _but, 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, setMaxWidth_double, 8.0, 4.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, , 8.0, 4.0, 0.5	
